POTRAVINY	NÁPOJE	Mandľové mlieko	100.0	100.0	-100.0
POTRAVINY	BYLINKOVÉ ČAJE 	Čakanka	66.66666667	100.0	100.0
POTRAVINY	BYLINKOVÉ ČAJE 	Chrysantema	66.66666667	0.0	0.0
POTRAVINY	BYLINKOVÉ ČAJE 	Škorica	-33.33333333	0.0	100.0
POTRAVINY	BYLINKOVÉ ČAJE 	Klinček	100.0	-100.0	100.0
POTRAVINY	BYLINKOVÉ ČAJE 	Kostihoj	100.0	100.0	66.66666667
POTRAVINY	BYLINKOVÉ ČAJE 	Kukuričný hodváb	-100.0	0.0	0.0
POTRAVINY	BYLINKOVÉ ČAJE 	Púpava	-100.0	100.0	100.0
POTRAVINY	BYLINKOVÉ ČAJE 	Baza čierna	100.0	0.0	0.0
POTRAVINY	BYLINKOVÉ ČAJE 	Eucalyptus	100.0	-100.0	0.0
POTRAVINY	BYLINKOVÉ ČAJE 	Fenikel	100.0	100.0	66.66666667
POTRAVINY	BYLINKOVÉ ČAJE 	Grécke seno	100.0	-100.0	100.0
POTRAVINY	BYLINKOVÉ ČAJE 	Zázvor	0.0	0.0	100.0
POTRAVINY	BYLINKOVÉ ČAJE 	Zázvor (sušené)	0.0	-100.0	0.0
POTRAVINY	BYLINKOVÉ ČAJE 	Zázvor (čerstvé)	100.0	100.0	0.0
POTRAVINY	BYLINKOVÉ ČAJE 	Žeňšeň	-100.0	-100.0	66.66666667
POTRAVINY	BYLINKOVÉ ČAJE 	Hloh obyčajný	100.0	-100.0	0.0
POTRAVINY	BYLINKOVÉ ČAJE 	Ibištek	-100.0	100.0	100.0
POTRAVINY	BYLINKOVÉ ČAJE 	Chmeľ	-33.33333333	100.0	0.0
POTRAVINY	BYLINKOVÉ ČAJE 	Jasmín	-33.33333333	100.0	100.0
POTRAVINY	BYLINKOVÉ ČAJE 	Borievka	100.0	-100.0	100.0
POTRAVINY	BYLINKOVÉ ČAJE 	Kukicha	66.66666667	100.0	100.0
POTRAVINY	BYLINKOVÉ ČAJE 	Levanduľa	100.0	100.0	100.0
POTRAVINY	BYLINKOVÉ ČAJE 	Citrónový balzam	-33.33333333	100.0	100.0
POTRAVINY	BYLINKOVÉ ČAJE 	Citrónová tráva	100.0	100.0	100.0
POTRAVINY	BYLINKOVÉ ČAJE 	Sladké drievko	100.0	100.0	-33.33333333
POTRAVINY	BYLINKOVÉ ČAJE 	Ibiš lekársky	100.0	100.0	-100.0
POTRAVINY	BYLINKOVÉ ČAJE 	Chvojníkový čaj	-100.0	-100.0	100.0
POTRAVINY	BYLINKOVÉ ČAJE 	Žihľava	-33.33333333	100.0	100.0
POTRAVINY	BYLINKOVÉ ČAJE 	Ovsená tráva	100.0	100.0	0.0
POTRAVINY	BYLINKOVÉ ČAJE 	Pomarančová kôra	100.0	0.0	0.0
POTRAVINY	BYLINKOVÉ ČAJE 	Mučenka opletavá	-33.33333333	100.0	100.0
POTRAVINY	BYLINKOVÉ ČAJE 	Mäta kobercová	100.0	-100.0	0.0
POTRAVINY	BYLINKOVÉ ČAJE 	Mäta pieporná	100.0	100.0	100.0
POTRAVINY	BYLINKOVÉ ČAJE 	Malinový čaj	66.66666667	100.0	100.0
POTRAVINY	BYLINKOVÉ ČAJE 	Červený klinček	-33.33333333	100.0	100.0
POTRAVINY	BYLINKOVÉ ČAJE 	Šípka	100.0	-33.33333333	-33.33333333
POTRAVINY	BYLINKOVÉ ČAJE 	Šafrán	100.0	0.0	0.0
POTRAVINY	BYLINKOVÉ ČAJE 	Šalvia	100.0	-100.0	0.0
POTRAVINY	BYLINKOVÉ ČAJE 	Sarsaparilla	100.0	100.0	66.66666667
POTRAVINY	BYLINKOVÉ ČAJE 	Sassafras	100.0	-100.0	100.0
POTRAVINY	BYLINKOVÉ ČAJE 	Jahoda	66.66666667	100.0	100.0
POTRAVINY	BYLINKOVÉ ČAJE 	Viola	-33.33333333	100.0	0.0
POTRAVINY	BYLINKOVÉ ČAJE 	Gaultéria ležatá	66.66666667	100.0	100.0
POTRAVINY	BYLINKOVÉ ČAJE 	Rebríček obyčajný	-100.0	100.0	100.0
POTRAVINY	BYLINKOVÉ ČAJE 	Cezmína paraguajská	-33.33333333	-100.0	100.0
POTRAVINY	STRUKOVINY	Aduki fazuľa	-100.0	100.0	100.0
POTRAVINY	STRUKOVINY	Čierna fazuľa	-100.0	100.0	100.0
POTRAVINY	STRUKOVINY	Čierne-eyed peas	-100.0	100.0	100.0
POTRAVINY	STRUKOVINY	Cícer	-100.0	100.0	100.0
POTRAVINY	STRUKOVINY	Fazuľa	-100.0	100.0	-100.0
POTRAVINY	STRUKOVINY	Šošovica (hnedá)	-100.0	100.0	100.0
POTRAVINY	STRUKOVINY	Šošovica (červená)	66.66666667	100.0	100.0
POTRAVINY	STRUKOVINY	Miso	-33.33333333	-100.0	-100.0
POTRAVINY	STRUKOVINY	Mungo fazuľa	100.0	100.0	66.66666667
POTRAVINY	STRUKOVINY	Hrášok (sušený)	-100.0	100.0	100.0
POTRAVINY	STRUKOVINY	Sója fazuľa	-100.0	100.0	-100.0
POTRAVINY	STRUKOVINY	Sója syr	66.66666667	100.0	-100.0
POTRAVINY	STRUKOVINY	Sója flour	-100.0	66.66666667	-100.0
POTRAVINY	STRUKOVINY	Sója mlieko	66.66666667	100.0	100.0
POTRAVINY	STRUKOVINY	Sója powder	-100.0	66.66666667	-100.0
POTRAVINY	STRUKOVINY	Sója sauce	66.66666667	-100.0	-100.0
POTRAVINY	STRUKOVINY	Sója sausages	66.66666667	-100.0	100.0
POTRAVINY	STRUKOVINY	Tempeh	-100.0	100.0	100.0
POTRAVINY	STRUKOVINY	Tofu	66.66666667	100.0	0.0
POTRAVINY	STRUKOVINY	Tofu (chladné)	0.0	0.0	-100.0
POTRAVINY	STRUKOVINY	Tofu (horúce)	0.0	0.0	66.66666667
POTRAVINY	STRUKOVINY	Kajan indický, Tur dal	100.0	-100.0	100.0
POTRAVINY	STRUKOVINY	Urad dal	100.0	-100.0	-100.0
POTRAVINY	STRUKOVINY	Biela fazuľa	-100.0	100.0	100.0
POTRAVINY	OLEJE	Mandľa	0.0	-100.0	0.0
POTRAVINY	OLEJE	Mandľa (externe a interne)	0.0	0.0	95.0
POTRAVINY	OLEJE	Marhuľa	0.0	-100.0	-100.0
POTRAVINY	OLEJE	Avokádo (externé použitie)	100.0	100.0	0.0
POTRAVINY	OLEJE	Avokádo	0.0	0.0	-100.0
POTRAVINY	OLEJE	Canola (externe a interne)	0.0	98.0	99.0
POTRAVINY	SEMIENKA	Chia	100.0	-100.0	100.0
POTRAVINY	OLEJE	Kokos (externé použitie)	100.0	100.0	0.0
POTRAVINY	OLEJE	Kokos	0.0	0.0	-100.0
POTRAVINY	OLEJE	Kukurica	0.0	-100.0	0.0
POTRAVINY	OLEJE	Kukurica (externe aj interne)	0.0	0.0	100.0
POTRAVINY	SEMIENKA	Ľan	100.0	100.0	66.66666667
POTRAVINY	OLEJE	Ľanové semeno	-100.0	0.0	-33.33333333
POTRAVINY	OLEJE	Ľanové semeno (externe a interne)	0.0	95.0	0.0
POTRAVINY	OLEJE	Ghí (externe aj interne)	99.0	99.0	96.0
POTRAVINY	SEMIENKA	Sezamová Halva	100.0	100.0	-100.0
POTRAVINY	OLEJE	Väčšina ostatných oils (externe aj interne)	97.0	0.0	0.0
POTRAVINY	OLEJE	Olivový olej (externe aj interne)	98.0	97.0	0.0
POTRAVINY	OLEJE	Olivy	0.0	0.0	-100.0
POTRAVINY	SEMIENKA	Popcorn	-100.0	0.0	0.0
POTRAVINY	SEMIENKA	Popcorn (nesolené, s maslom)	0.0	100.0	0.0
POTRAVINY	SEMIENKA	Popcorn (nesolené, bez masla)	0.0	0.0	100.0
POTRAVINY	OLEJE	Nezábudka (externe aj interne)	0.0	94.0	0.0
POTRAVINY	OLEJE	Nezábudka	0.0	0.0	-100.0
POTRAVINY	SEMIENKA	Psyllium	-33.33333333	100.0	-33.33333333
POTRAVINY	SEMIENKA	Tekvica	100.0	66.66666667	66.66666667
POTRAVINY	OLEJE	Požlt farbiarsky	0.0	-100.0	-100.0
POTRAVINY	OLEJE	Sézam (externe aj interne)	100.0	0.0	0.0
POTRAVINY	SEMIENKA	Sézam	100.0	-100.0	-100.0
POTRAVINY	OLEJE	Sézam	0.0	-100.0	0.0
POTRAVINY	OLEJE	Sézam (externe)	0.0	0.0	98.0
POTRAVINY	OLEJE	Sézam (interne)	0.0	0.0	-100.0
POTRAVINY	OLEJE	Sója (externe aj interne)	0.0	96.0	0.0
POTRAVINY	OLEJE	Sója	0.0	0.0	-100.0
POTRAVINY	SEMIENKA	Slnečnica	100.0	100.0	66.66666667
POTRAVINY	OLEJE	Slnečnica (externe aj interne)	0.0	100.0	97.0
POTRAVINY	SEMIENKA	Tahini	100.0	-100.0	-100.0
POTRAVINY	OLEJE	Vlašské orechy (externe aj interne)	0.0	93.0	-100.0
POTRAVINY	KORENIA	Ajwan	100.0	-100.0	100.0
POTRAVINY	KORENIA	Všetky korenia sú dobré	100.0	0.0	100.0
POTRAVINY	KORENIA	Nové korenie	100.0	-100.0	100.0
POTRAVINY	KORENIA	Mandľa extract	100.0	-100.0	100.0
POTRAVINY	KORENIA	Aníz	100.0	-100.0	100.0
POTRAVINY	KORENIA	Asafoetida (hing)	100.0	-100.0	100.0
POTRAVINY	KORENIA	Bazalka	100.0	0.0	100.0
POTRAVINY	KORENIA	Bazalka (sušené)	0.0	-100.0	0.0
POTRAVINY	KORENIA	Bazalka (čerstvé)	0.0	100.0	0.0
POTRAVINY	KORENIA	Bay leaf	100.0	-100.0	100.0
POTRAVINY	KORENIA	Čierne korenie	100.0	66.66666667	100.0
POTRAVINY	KORENIA	Indický kmín	100.0	66.66666667	100.0
POTRAVINY	KORENIA	Kardamom	100.0	66.66666667	100.0
POTRAVINY	KORENIA	Kajenská paprika	66.66666667	-100.0	100.0
POTRAVINY	KORENIA	Škorica	100.0	100.0	100.0
POTRAVINY	KORENIA	Klinčeky	100.0	-100.0	100.0
POTRAVINY	KORENIA	Koriander	100.0	100.0	100.0
POTRAVINY	KORENIA	Kmín	100.0	100.0	100.0
POTRAVINY	KORENIA	Kôpor	100.0	100.0	100.0
POTRAVINY	KORENIA	Fenikel	100.0	100.0	66.66666667
POTRAVINY	KORENIA	Grécke seno	66.66666667	-100.0	100.0
POTRAVINY	KORENIA	Cesnak	100.0	-100.0	100.0
POTRAVINY	KORENIA	Zázvor	100.0	0.0	100.0
POTRAVINY	KORENIA	Zázvor (sušené)	0.0	-100.0	0.0
POTRAVINY	KORENIA	Zázvor (čerstvé)	0.0	100.0	0.0
POTRAVINY	KORENIA	Muškátový kvet	0.0	-100.0	0.0
POTRAVINY	KORENIA	Majoránka	100.0	-100.0	100.0
POTRAVINY	KORENIA	Mäta	100.0	100.0	100.0
POTRAVINY	KORENIA	Horčica seeds	100.0	-100.0	100.0
POTRAVINY	KORENIA	Nímové listy	0.0	66.66666667	100.0
POTRAVINY	KORENIA	Muškátový orech	100.0	-100.0	100.0
POTRAVINY	KORENIA	Pomarančová kôra	100.0	66.66666667	100.0
POTRAVINY	KORENIA	Oregano	100.0	-100.0	100.0
POTRAVINY	KORENIA	Paprika	100.0	-100.0	100.0
POTRAVINY	KORENIA	Petržlen	100.0	66.66666667	100.0
POTRAVINY	KORENIA	Pippali	100.0	-100.0	100.0
POTRAVINY	KORENIA	Mak	100.0	-100.0	100.0
POTRAVINY	KORENIA	Rozmarín	100.0	-100.0	100.0
POTRAVINY	KORENIA	Šafrán	100.0	100.0	100.0
POTRAVINY	KORENIA	Šalvia	0.0	-100.0	0.0
POTRAVINY	KORENIA	Soľ	100.0	-100.0	-100.0
POTRAVINY	KORENIA	Pikant	100.0	-100.0	100.0
POTRAVINY	KORENIA	Badyan	100.0	-100.0	100.0
POTRAVINY	KORENIA	Estragón	100.0	66.66666667	100.0
POTRAVINY	KORENIA	Tymián	100.0	-100.0	100.0
POTRAVINY	KORENIA	Kurkuma	100.0	100.0	100.0
POTRAVINY	KORENIA	Vanilka	100.0	66.66666667	66.66666667
POTRAVINY	KORENIA	Gaultéria ležatá	100.0	100.0	100.0
POTRAVINY	SLADIDLÁ	Jačmenný slad	100.0	100.0	-100.0
POTRAVINY	SLADIDLÁ	Trstinová šťava (dried)	100.0	100.0	-100.0
POTRAVINY	SLADIDLÁ	Trstinová šťava (čerstvé)	100.0	100.0	-100.0
POTRAVINY	SLADIDLÁ	Fruktóza	100.0	100.0	-100.0
POTRAVINY	SLADIDLÁ	Ovocná šťava koncentrát	100.0	100.0	100.0
POTRAVINY	SLADIDLÁ	Med	100.0	-33.33333333	0.0
POTRAVINY	SLADIDLÁ	Med (surové & not processed)	0.0	0.0	100.0
POTRAVINY	SLADIDLÁ	Jaggary	100.0	-100.0	-100.0
POTRAVINY	SLADIDLÁ	Javorový syrup	-33.33333333	100.0	-100.0
POTRAVINY	SLADIDLÁ	Melasy	100.0	-100.0	-100.0
POTRAVINY	SLADIDLÁ	Ryžový syrup	100.0	100.0	-100.0
POTRAVINY	SLADIDLÁ	Hnedý cukor	100.0	100.0	-100.0
POTRAVINY	SLADIDLÁ	Biely cukor	-100.0	-33.33333333	-100.0
POTRAVINY	ZELENINA VARENÁ	Repa (varené)	100.0	100.0	100.0
POTRAVINY	ZELENINA VARENÁ	Kapusta (varené)	66.66666667	100.0	100.0
POTRAVINY	ZELENINA VARENÁ	Mrkva (varené)	100.0	100.0	100.0
POTRAVINY	ZELENINA VARENÁ	Karfiol (varené)	66.66666667	100.0	100.0
POTRAVINY	ZELENINA VARENÁ	Pór (varené)	100.0	100.0	100.0
POTRAVINY	ZELENINA VARENÁ	Cibuľa (varené)	66.66666667	100.0	100.0
POTRAVINY	ZELENINA VARENÁ	Hrášok (varený)	100.0	100.0	100.0
POTRAVINY	ZELENINA VARENÁ	Reďkovka (varené)	66.66666667	100.0	100.0
POTRAVINY	ZELENINA VARENÁ	Špenát (varené)	66.66666667	-33.33333333	100.0
POTRAVINY	ZELENINA VARENÁ	Paradajky (varené)	-33.33333333	-100.0	100.0
POTRAVINY	ZELENINA SUROVÁ	Kapusta (surové)	-100.0	100.0	100.0
POTRAVINY	ZELENINA SUROVÁ	Mrkva (surové)	100.0	66.66666667	100.0
POTRAVINY	ZELENINA SUROVÁ	Pór (surové)	100.0	-100.0	100.0
POTRAVINY	ZELENINA SUROVÁ	Cibuľa (surové)	-100.0	-100.0	100.0
POTRAVINY	ZELENINA SUROVÁ	Hrášok (surové)	-100.0	100.0	100.0
POTRAVINY	ZELENINA SUROVÁ	Reďkovka (surové)	-100.0	-100.0	100.0
POTRAVINY	ZELENINA SUROVÁ	Paradajky (surové)	-100.0	-100.0	-100.0
POTRAVINY	ZELENINA SUROVÁ	Karfiol (surové)	-100.0	0.0	0.0
POTRAVINY	ZELENINA SUROVÁ	Repa (surové)	100.0	-100.0	100.0
POTRAVINY	ZELENINA	Artičoky	-100.0	100.0	100.0
POTRAVINY	ZELENINA	Špargľa	100.0	100.0	100.0
POTRAVINY	ZELENINA	Repové listy	-33.33333333	-100.0	100.0
POTRAVINY	ZELENINA	Karela	-100.0	100.0	100.0
POTRAVINY	ZELENINA	Brokolica	-100.0	100.0	100.0
POTRAVINY	ZELENINA	Brussels sprouts	-100.0	100.0	100.0
POTRAVINY	ZELENINA	Koreň lopúcha	-100.0	-100.0	100.0
POTRAVINY	ZELENINA	Celer	-100.0	100.0	100.0
POTRAVINY	ZELENINA	Koriander	100.0	100.0	100.0
POTRAVINY	ZELENINA	Kukurica	0.0	0.0	100.0
POTRAVINY	ZELENINA	Kukurica (čerstvé)	-33.33333333	-33.33333333	0.0
POTRAVINY	ZELENINA	Uhorka	100.0	100.0	-100.0
POTRAVINY	ZELENINA	Biela reďkovka	66.66666667	-100.0	100.0
POTRAVINY	ZELENINA	Púpavové listy	-100.0	100.0	100.0
POTRAVINY	ZELENINA	Baklažán	-100.0	-33.33333333	100.0
POTRAVINY	ZELENINA	Fenikel (Aníz)	100.0	100.0	100.0
POTRAVINY	ZELENINA	Cesnak	100.0	-100.0	100.0
POTRAVINY	ZELENINA	Mrazená zelenina	-100.0	0.0	0.0
POTRAVINY	ZELENINA	Surová zelenina	-100.0	0.0	0.0
POTRAVINY	ZELENINA	Sušená zelenina	-100.0	0.0	0.0
POTRAVINY	ZELENINA	Fazuľky	100.0	100.0	100.0
POTRAVINY	ZELENINA	Zelené čili	100.0	-100.0	100.0
POTRAVINY	ZELENINA	Chren	-33.33333333	-100.0	100.0
POTRAVINY	ZELENINA	Väčšina kyslej a trpkej zeleniny	0.0	0.0	100.0
POTRAVINY	ZELENINA	Trpká zelenina	0.0	-100.0	0.0
POTRAVINY	ZELENINA	Sladká a horká zelenina	0.0	100.0	0.0
POTRAVINY	ZELENINA	Sladká a šťavnatá zelenina	0.0	0.0	-100.0
POTRAVINY	ZELENINA	Zelenina by mala byť varená	100.0	0.0	0.0
POTRAVINY	ZELENINA	Jerusalem	0.0	100.0	0.0
POTRAVINY	ZELENINA	Jerusalem artichoke	66.66666667	0.0	100.0
POTRAVINY	ZELENINA	Kale	-100.0	100.0	100.0
POTRAVINY	ZELENINA	Kaleráb	-100.0	-33.33333333	100.0
POTRAVINY	ZELENINA	Listová zelenina	66.66666667	100.0	100.0
POTRAVINY	ZELENINA	Mangold	66.66666667	100.0	100.0
POTRAVINY	ZELENINA	Šampióny	-100.0	100.0	100.0
POTRAVINY	ZELENINA	Horčicové listy	66.66666667	-100.0	100.0
POTRAVINY	ZELENINA	Okra	100.0	100.0	100.0
POTRAVINY	ZELENINA	Olivy (čierne)	100.0	100.0	-100.0
POTRAVINY	ZELENINA	Olivy (zelené)	-100.0	-100.0	-100.0
POTRAVINY	ZELENINA	Petržlen	66.66666667	100.0	100.0
POTRAVINY	ZELENINA	Paštrnák	100.0	100.0	-33.33333333
POTRAVINY	ZELENINA	Paprika (pálivá)	-100.0	-100.0	100.0
POTRAVINY	ZELENINA	Paprika (sladké)	-100.0	100.0	100.0
POTRAVINY	ZELENINA	Zemiaky (sladké)	100.0	100.0	-100.0
POTRAVINY	ZELENINA	Zemiaky (biele)	-100.0	100.0	100.0
POTRAVINY	ZELENINA	Tekvica	100.0	100.0	-100.0
POTRAVINY	ZELENINA	Kvaka repa	100.0	100.0	100.0
POTRAVINY	ZELENINA	Hokaido tekvica, Žiarovková tekvica	66.66666667	100.0	66.66666667
POTRAVINY	ZELENINA	Špenát (surové)	66.66666667	-100.0	100.0
POTRAVINY	ZELENINA	Klíčky	66.66666667	0.0	100.0
POTRAVINY	ZELENINA	Klíčky (nie korenené)	0.0	100.0	0.0
POTRAVINY	ZELENINA	Tekvica (letná)	100.0	100.0	-100.0
POTRAVINY	ZELENINA	Tekvica (zimná)	-100.0	100.0	100.0
POTRAVINY	ZELENINA	Taro repa (Colocasia esculenta)	100.0	100.0	-100.0
POTRAVINY	ZELENINA	Turnip repa listy	66.66666667	-66.66666666999998	100.0
POTRAVINY	ZELENINA	Turnip repa	-100.0	-100.0	100.0
POTRAVINY	ZELENINA	Žerucha	100.0	-33.33333333	100.0
POTRAVINY	ZELENINA	Wheat grass	0.0	0.0	100.0
POTRAVINY	ZELENINA	Wheat grass klíčky	-100.0	100.0	0.0
POTRAVINY	ZELENINA	Cukína	100.0	0.0	-100.0
FARBY	FARBY	Žltá	100.0	0	0.0
FARBY	FARBY	Červená	100.0	0	0.0
FARBY	FARBY	Modrá	0.0	100.0	0.0
FARBY	FARBY	Fialová	0.0	100.0	0.0
FARBY	FARBY	Medená	0.0	0.0	100.0
POTRAVINY	CHUTE	sladké	100.0	100.0	-100.0
POTRAVINY	CHUTE	kyslé	100.0	-100.0	-100.0
POTRAVINY	CHUTE	slané	100.0	-100.0	-100.0
POTRAVINY	CHUTE	trpké	-100.0	-100.0	100.0
POTRAVINY	CHUTE	horké	-100.0	100.0	100.0
POTRAVINY	CHUTE	pálivé	-100.0	100.0	100.0
